year;area km²;indi
2015;0,00;Alto Sepatini
2015;0,00;Mawetek
2015;0,00;Cué Cué/ Marabitanas
2015;0,00;Acimã
2015;0,00;Kaxinawá Seringal Independência
2015;0,00;Jacareúba/Katauixi (restrição uso)
2015;0,00;Marajai
2015;0,00;Kulina do Rio Envira
2015;0,00;Arara do Igarapé Humaitá
2015;0,00;Juma
2015;0,00;Apurinã do Igarapé Mucuim
2015;0,00;Boca do Acre
2015;0,00;Lauro Sodré
2015;0,00;Catipari/Mamoria
2015;0,00;Cuiu-Cuiu
2015;0,00;Rio Guaporé
2015;0,00;Betania
2015;0,00;Acapuri de Cima
2015;0,00;Alto Rio Purus
2015;0,00;Kaxinawá da Praia do Carapanã
2015;0,00;Jaminawa Arara do Rio Bagé
2015;0,00;Kampa do Igarapé Primavera
2015;0,00;Krenyê
2015;0,00;Kaxinawá do Rio Humaitá
2015;0,00;Santana
2015;0,00;São Pedro do Sepatini
2015;0,00;Paraná do Arauató
2015;0,00;Sapotal
2015;0,00;Ananás
2015;0,00;Guajahã
2015;0,00;Kaxinawá Ashaninka do Rio Breu
2015;0,00;Campinas/Katukina
2015;0,00;Balaio
2015;0,00;Paumari do Lago Paricá
2015;0,00;Cabeceira do Rio Acre
2015;0,00;Barro Alto
2015;0,00;Igarapé Taboca do Alto Tarauacá
2015;0,00;Hi Merimã
2015;0,00;Inauini/Teuini
2015;0,00;Igarapé Grande
2015;0,00;Camicua
2015;0,00;Kumaru do Lago Ualá
2015;0,00;Jaminaua/Envira
2015;0,00;Espírito Santo
2015;0,00;Kaxinawá Nova Olinda
2015;0,00;Igarapé do Caucho
2015;0,00;Peneri/Tacaquiri
2015;0,00;Mapari
2015;0,00;Jurubaxi-téa
2015;0,00;Kaxinawá Colônia Vinte e Sete
2015;0,00;Jaminawa do Igarapé Preto
2015;0,00;Kaxinawá do Rio Jordão
2015;0,00;Kampa do Rio Amônia
2015;0,00;São Francisco do Canimari
2015;0,00;Bom Intento
2015;0,00;Cacau do Tarauaca
2015;0,00;Caititu
2015;0,00;Karitiana
2015;0,00;Kulina Igarapé do Pau
2015;0,00;Kampa e Isolados do Rio Envira
2015;0,00;Alto Tarauacá
2015;0,00;Anaro
2015;0,00;Camadeni
2015;0,00;Banawá
2015;0,00;Igarapé Capana
2015;0,00;Barreira da Missão
2015;0,00;Jarawara/Jamamadi/Kanamati
2015;0,09;Turé/Mariquita II
2015;0,38;Trombetas/Mapuera
2015;0,13;Guanabara
2015;0,07;Galibi
2015;0,14;Areões
2015;0,29;Pirititi
2015;2,02;Sete de Setembro
2015;0,00;Igarapé Ribeirão
2015;0,90;Karipuna
2015;0,08;Vale do Guaporé
2015;0,70;Trincheira Bacaja
2015;1,87;Alto Rio Guamá
2015;10,49;Cachoeira Seca
2015;0,28;Tenharim Marmelos
2015;0,19;Rio Negro Ocaia
2015;0,33;Apurinã Km 124 BR-317
2015;0,25;Parakanã
2015;0,87;Kayabi
2015;0,07;Sepoti
2015;2,82;Pacaas Novas
2015;0,22;Caru
2015;0,38;Vale do Javari
2015;0,18;Raposa Serra do Sol
2015;0,24;Awa
2015;0,38;Mamoadate
2015;0,14;Cunhã-Sapucaia
2015;0,10;Lagoa Comprida
2015;0,18;Parque do Tumucumaque
2015;0,50;Arara do Rio Branco
2015;0,07;Panará
2015;0,30;Rio Biá
2015;0,23;Terena Gleba Iriri
2015;1,21;Bacurizinho
2015;0,38;Moskow
2015;0,08;Estrela da Paz
2015;0,00;Baía dos Guató
2015;0,31;Waimiri-Atroari
2015;0,19;Évare II
2015;0,49;Canauanim
2015;0,30;Deni
2015;0,51;Parque do Aripuanã
2015;0,13;Gavião
2015;0,41;Roosevelt
2015;0,06;Itixi Mitari
2015;0,12;Wedezé
2015;0,18;Kulina do Medio Jurua
2015;0,57;Paquiçamba
2015;0,26;Erikpatsá
2015;0,06;Rodeador
2015;0,16;Enawenê-Nawê
2015;0,19;Paumari do Lago Marahã
2015;0,36;Igarapé Lage
2015;0,07;Matintin
2015;0,08;Cuia
2015;0,60;Maraiwatsede
2015;0,64;Kayapó
2015;0,08;Arara da Volta Grande do Xingu
2015;0,09;Kanela
2015;1,33;Pirahã
2015;1,04;Piripkura ( restrição de uso )
2015;0,08;Rio Paru DEste
2015;6,16;Apyterewa
2015;0,22;Pequizal do Naruvôtu
2015;0,15;Kanamari do Rio Juruá
2015;0,03;Arara
2015;1,54;Arariboia
2015;2,42;Andirá-Marau
2015;0,12;Jauary
2015;0,16;Kaxinawá do Baixo Rio Jordão
2015;0,07;Tubarão Latunde
2015;0,07;Araçá
2015;0,06;Sai-Cinza
2015;1,51;Uru-Eu-Wau-Wau
2015;1,83;Sissaíma
2015;0,16;Igarapé Lourdes
2015;2,84;Portal do Encantado
2015;1,88;Nhamundá/Mapuera
2015;0,11;Rio Negro Ocaia
2015;0,16;Aripuanã
2015;0,16;Menkü
2015;0,29;Baú
2015;0,12;Capoto/Jarina
2015;0,52;Malacacheta
2015;0,29;Lago Aiapua
2015;0,12;Araweté Igarapé Ipixuna
2015;0,13;Ipixuna
2015;0,02;Trocará
2015;0,12;Krikati
2015;0,10;Batovi
2015;0,48;Cana Brava/Guajajara
2015;1,01;Kaxuyana-Tunayana
2015;0,39;Arary
2015;0,12;Rio Manicoré
2015;0,17;Paquiçamba
2015;1,02;Urubu Branco
2015;0,68;Uaçá
2015;0,37;Apiaka/Kayabi
2015;0,32;Parque do Xingu
2015;0,42;Rio Branco
2015;0,43;Manoki
2015;0,21;Rio Mequens
2015;0,31;Alto Rio Negro
2015;0,07;Tikúna de Feijoal
2015;0,10;Patauá
2015;0,99;Sarauá
2015;0,00;Apinayé
2015;0,01;Badjonkore
2015;0,01;Kaxarari
2015;4,24;Alto Turiaçu
2015;0,08;Évare I
2015;0,08;Macarrão
2015;1,00;Yanomami
2015;0,08;Tabalascada
2015;0,08;Zoró
2015;0,04;Paracuhuba
2015;0,18;Tukuna Porto Espiritual
2015;0,07;Nambikwara
2015;0,13;Porquinhos dos Canela-Apãnjekra
2015;0,07;Água Preta/Inari
2015;0,39;Coata-Laranjal
2015;0,58;Ituna/Itatá (restrição de uso)
2015;0,10;Mãe Maria
2015;0,94;Manoa/Pium
2015;0,89;Munduruku
2015;0,08;Sururuá
2015;0,21;Pimentel Barbosa
2015;0,01;Tukuna Umariaçu
2015;0,08;Miratu
2015;0,79;Ponciano
2015;0,05;Vui-Uata-In
2014;0,13;Rio Negro Ocaia
2014;0,00;Trincheira
2014;0,00;Escondido
2014;0,00;Seruini/Mariene
2014;0,00;Paukalirajausu
2014;0,00;Cajuhiri Atravessado
2014;0,00;Padre
2014;0,00;Pequizal do Naruvôtu
2014;0,00;São Domingos do Jacapari e Estação
2014;0,00;Kararaô
2014;0,00;Rio Pindaré
2014;0,00;São Pedro
2014;0,00;Ipixuna
2014;0,00;Kanela Memortumré
2014;0,00;Porto Praia
2014;0,00;Patauá
2014;0,00;Funil
2014;0,00;Rio Manicoré
2014;0,00;Utaria Wyhyna/Iròdu Iràna
2014;0,00;Ouro
2014;0,00;Lago Aiapua
2014;0,00;Riozinho do Alto Envira
2014;0,00;Figueiras
2014;0,00;Porto Limoeiro
2014;0,00;Apipica
2014;0,00;Irantxe
2014;0,00;Zoe
2014;0,00;Menkü
2014;0,00;Geralda Toco Preto
2014;0,00;Tanaru ( restrição de uso )
2014;0,00;Munduruku-Taquara
2014;0,00;Batovi
2014;0,00;Karajá Santana do Araguaia
2014;0,00;Kuruáya
2014;0,00;Uneiuxi
2014;0,00;Maranduba
2014;0,00;Kwazá do Rio São Pedro
2014;0,00;Terena Gleba Iriri
2014;0,00;Tirecatinga
2014;0,00;Tabocal
2014;0,00;Kayabi
2014;0,00;Ilha do Camaleão
2014;0,00;Natal/Felicidade
2014;0,00;Vui-Uata-In
2014;0,00;Barata Livramento
2014;0,00;São Sebastião
2014;0,00;Japuira
2014;0,00;Apinayé
2014;0,00;Lago Capanã
2014;0,00;Jatuarana
2014;0,00;Cajueiro
2014;0,00;Las Casas
2014;0,00;Kawahiva do Rio Pardo
2014;0,00;Maraã Urubaxi
2014;0,00;Turé/Mariquita II
2014;0,00;Paumari do Lago Manissuã
2014;0,00;Tembé
2014;0,00;Baía dos Guató
2014;0,00;Santa Inez
2014;0,00;Karajá de Aruanã III
2014;0,00;Praia do Índio
2014;0,00;Rio Formoso
2014;0,00;Praia do Mangue
2014;0,00;Anta
2014;0,00;Rodeador
2014;0,00;Sararé
2014;0,00;Miguel/Josefa
2014;0,00;Tukuna Porto Espiritual
2014;0,00;Pinatuba
2014;0,00;Ubawawe
2014;0,00;Prosperidade
2014;0,00;Diahui
2014;0,00;Truaru
2014;0,00;Rio Omerê
2014;0,00;Arary
2014;0,00;Poyanawa
2014;0,00;Paumari do Cuniua
2014;0,00;Malacacheta
2014;0,00;Galibi
2014;0,00;Utiariti
2014;0,00;Tabalascada
2014;0,00;Bragança-Marituba
2014;0,00;Xerente
2014;0,00;Kanela
2014;0,00;São Marcos - MT
2014;0,00;Uneiuxi
2014;0,00;Kraolandia
2014;0,00;Lago Jauari
2014;0,00;Pimentel Barbosa
2014;0,00;Juininha
2014;0,00;São Domingos - MT
2014;0,00;Maracaxi
2014;0,00;Guató
2014;0,00;Rio Apaporis
2014;0,00;Rio Mequens
2014;0,00;Trocará - Doação
2014;0,00;Xipaya
2014;0,00;Torá
2014;0,00;Sucuba
2014;0,00;Lago do Marinheiro
2014;0,00;Marechal Rondon
2014;0,00;Paquiçamba
2014;0,00;Umutina
2014;0,00;Tereza Cristina
2014;0,00;Sepoti
2014;0,00;Estação Parecis
2014;0,00;Bom Jesus
2014;0,00;Paresi
2014;0,00;Perigara
2014;0,00;Chão Preto
2014;0,00;Lago do Beruri
2014;0,00;Boa Vista - AM
2014;0,00;Cacique Fontoura
2014;0,00;Vista Alegre
2014;0,00;Uty-Xunaty
2014;0,00;Apurinã do Igarapé São João
2014;0,00;Bakairi
2014;0,00;Panará
2014;0,00;Erikpatsá
2014;0,00;Merure
2014;0,00;Tupã-Supé
2014;0,00;Lagoa dos Brincos
2014;0,00;Morro Branco
2014;0,00;Karajá de Aruanã II
2014;0,00;Sangradouro/Volta Grande
2014;0,00;Krenrehé
2014;0,00;Parana do Boa Boa
2014;0,00;Parana do Paricá
2014;0,00;Canauanim
2014;0,00;Ponta da Serra
2014;0,00;Nova Esperança do Rio Jandiatuba
2014;0,00;Parque do Araguaia
2014;0,00;Arara
2014;0,00;Ariramba
2014;0,00;Tapirapé/Karajá
2014;0,00;Wawi
2014;0,00;Recreio/São Félix
2014;0,00;Massaco
2014;0,00;Maraitá
2014;0,00;Fortaleza do Patauá
2014;0,00;Setemã
2014;0,00;Tumiã
2014;0,00;Barreirinha
2014;0,00;Anambé
2014;0,00;Serra Morena
2014;0,00;Rio Paru DEste
2014;0,00;Ponte de Pedra
2014;0,00;Jarudore
2014;0,00;Cunhã-Sapucaia
2014;0,00;Muriru
2014;0,00;Meria
2014;0,00;Parabubure
2014;0,00;Taego Ãwa
2014;0,00;Itaitinga
2014;0,00;Turé/Mariquita
2014;0,00;Wedezé
2014;0,00;Uirapuru
2014;0,00;Santa Cruz da Nova Aliança
2014;0,00;Fortaleza do Castanho
2014;0,00;Juruna do Km 17
2014;0,00;Apurinã Igarapé Tauamirim
2014;0,00;Estivadinho
2014;0,00;Tikuna de Santo Antonio
2014;0,00;Jumina
2014;0,00;Jaquiri
2014;0,00;Lago do Correio
2014;0,00;Apiaká do Pontal e Isolados
2014;0,00;Apiaka/Kayabi
2014;0,00;Alto Sepatini
2014;0,00;Mawetek
2014;0,00;Acimã
2014;0,00;Matintin
2014;0,00;Jacareúba/Katauixi (restrição uso)
2014;0,00;Marajai
2014;0,00;Juma
2014;0,00;Apurinã do Igarapé Mucuim
2014;0,00;Lauro Sodré
2014;0,00;Catipari/Mamoria
2014;0,00;Betania
2014;0,00;Acapuri de Cima
2014;0,00;Badjonkore
2014;0,00;Kampa do Igarapé Primavera
2014;0,00;Krenyê
2014;0,00;Santana
2014;0,00;São Pedro do Sepatini
2014;0,00;Paraná do Arauató
2014;0,00;Sapotal
2014;0,00;Ananás
2014;0,00;Guajahã
2014;0,00;Kaxinawá Ashaninka do Rio Breu
2014;0,00;Campinas/Katukina
2014;0,00;Balaio
2014;0,00;Paumari do Lago Paricá
2014;0,00;Cabeceira do Rio Acre
2014;0,00;Barro Alto
2014;0,00;Igarapé Taboca do Alto Tarauacá
2014;0,00;Hi Merimã
2014;0,00;Inauini/Teuini
2014;0,00;Espírito Santo
2014;0,00;Mapari
2014;0,00;Guanabara
2014;0,00;Kaxinawá Colônia Vinte e Sete
2014;0,00;Jaminawa do Igarapé Preto
2014;0,00;São Francisco do Canimari
2014;0,00;Bom Intento
2014;0,00;Caititu
2014;0,00;Karitiana
2014;0,00;Alto Tarauacá
2014;0,00;Anaro
2014;0,00;Camadeni
2014;0,00;Banawá
2014;0,00;Igarapé Capana
2014;0,00;Jarawara/Jamamadi/Kanamati
2014;0,10;Trombetas/Mapuera
2014;5,23;Apyterewa
2014;0,10;Xikrin do Rio Catete
2014;0,18;Amanayé
2014;0,01;Pequizal
2014;0,08;Kampa e Isolados do Rio Envira
2014;0,21;Kanamari do Rio Juruá
2014;0,16;Sororó
2014;0,71;Arariboia
2014;0,56;Areões
2014;3,57;Andirá-Marau
2014;0,55;Jauary
2014;0,07;Tenharim do Igarapé Preto
2014;0,14;Mangueira
2014;0,08;Porquinhos
2014;0,07;Kaxinawá do Baixo Rio Jordão
2014;0,11;Pirititi
2014;0,00;Tubarão Latunde
2014;2,85;Sete de Setembro
2014;0,08;Boca do Acre
2014;0,07;Araçá
2014;0,17;Sai-Cinza
2014;0,07;Kaxinawá do Rio Humaitá
2014;0,27;Riozinho
2014;0,16;Raimundão
2014;0,07;Igarapé Ribeirão
2014;0,86;Uru-Eu-Wau-Wau
2014;0,00;Karipuna
2014;0,51;Sissaíma
2014;0,01;Vale do Guaporé
2014;1,09;Trincheira Bacaja
2014;0,12;Lago do Limão
2014;0,25;Igarapé Lourdes
2014;0,08;Jaminawa Arara do Rio Bagé
2014;0,52;Portal do Encantado
2014;0,33;Krahó-Kanela
2014;0,39;Boqueirão
2014;6,64;Alto Rio Guamá
2014;0,14;Nhamundá/Mapuera
2014;0,07;Rio Negro Ocaia
2014;0,07;Batelão
2014;0,42;Cué Cué/ Marabitanas
2014;5,85;Cachoeira Seca
2014;0,07;Paumari do Rio Ituxi
2014;0,07;Tenharim Marmelos
2014;0,00;Taihantesu
2014;0,14;Aripuanã
2014;0,24;Arara do Igarapé Humaitá
2014;0,14;Nova Jacundá
2014;0,15;Urucu/Juruá
2014;0,33;Menkü
2014;0,10;Baú
2014;0,08;Capoto/Jarina
2014;1,01;Apurinã Km 124 BR-317
2014;0,38;Waiãpi
2014;0,07;Nove de Janeiro
2014;0,38;Parakanã
2014;0,38;Menkragnoti
2014;0,07;Rio Téa
2014;0,29;Kaxinawá Seringal Independência
2014;0,62;Bacurizinho
2014;0,38;Pacaas Novas
2014;0,31;Araweté Igarapé Ipixuna
2014;1,49;Caru
2014;0,08;Cacau do Tarauaca
2014;0,51;Sawré Muybu (Pimental)
2014;0,16;Nukini
2014;0,17;Kaxinawá Nova Olinda
2014;0,54;Vale do Javari
2014;0,07;Aningal
2014;0,28;Kumaru do Lago Ualá
2014;0,15;Cobra Grande
2014;0,41;São Marcos - RR
2014;1,11;Raposa Serra do Sol
2014;0,10;Trocará
2014;0,34;Jurubaxi-téa
2014;0,23;Krikati
2014;4,94;Awa
2014;0,31;Zuruahã
2014;0,09;Mamoadate
2014;0,06;Peneri/Tacaquiri
2014;0,08;Médio Rio Negro II
2014;0,99;Cana Brava/Guajajara
2014;0,31;Kaxuyana-Tunayana
2014;0,32;Lagoa Comprida
2014;1,42;Urubu Branco
2014;0,90;Murutinga/Tracaja
2014;0,09;Rio Urubu
2014;0,21;Parque do Tumucumaque
2014;0,44;Arara do Rio Branco
2014;0,33;Rio Gregório
2014;1,40;Uaçá
2014;0,54;Rio Biá
2014;0,91;Parque do Xingu
2014;0,23;Rio Branco
2014;0,07;São Leopoldo
2014;0,08;Maró
2014;2,31;Manoki
2014;0,71;Alto Rio Negro
2014;5,52;Bacurizinho
2014;0,26;Tikúna de Feijoal
2014;0,12;Kaxinawá da Praia do Carapanã
2014;0,02;Camicua
2014;0,07;Governador
2014;0,08;Moskow
2014;0,10;Estrela da Paz
2014;1,38;Sarauá
2014;0,08;Arara do Rio Amônia
2014;0,10;Pirineus de Souza
2014;0,59;Waimiri-Atroari
2014;0,31;Évare II
2014;0,53;Barreira da Missão
2014;0,78;Kaxarari
2014;5,80;Alto Turiaçu
2014;0,71;Deni
2014;2,83;Évare I
2014;0,08;Macarrão
2014;0,08;Parque do Aripuanã
2014;0,10;Rio Guaporé
2014;2,65;Yanomami
2014;0,27;Gavião
2014;0,16;Roosevelt
2014;0,07;Jacamim
2014;0,08;Kampa do Rio Amônia
2014;0,14;Itixi Mitari
2014;0,06;Zoró
2014;0,08;Jabuti
2014;0,09;Igarapé do Caucho
2014;0,24;Tenharim Marmelos (Gleba B)
2014;0,07;Tadarimana
2014;0,50;Kulina do Medio Jurua
2014;0,16;Paquiçamba
2014;0,49;Médio Rio Negro I
2014;1,18;Inawebohona
2014;0,07;Paracuhuba
2014;0,14;Kaxinawá do Rio Jordão
2014;0,13;Nambikwara
2014;0,09;Igarapé Grande
2014;0,32;Tuwa Apekuokawera
2014;0,04;WaiWái
2014;0,07;Kulina do Rio Envira
2014;0,49;Katukina/Kaxinawá
2014;0,06;Serra da Moça
2014;0,02;Sagarana
2014;0,23;Porquinhos dos Canela-Apãnjekra
2014;0,07;Água Preta/Inari
2014;0,48;Coata-Laranjal
2014;0,21;Enawenê-Nawê
2014;0,15;Paumari do Lago Marahã
2014;0,55;Igarapé Lage
2014;0,26;Rio Gregório
2014;0,01;Kulina Igarapé do Pau
2014;0,07;Ituna/Itatá (restrição de uso)
2014;0,23;Mãe Maria
2014;0,30;Manoa/Pium
2014;0,08;Cuia
2014;0,12;Jaminaua/Envira
2014;0,08;Xambioá
2014;1,07;Maraiwatsede
2014;1,46;Kayapó
2014;0,12;Arara da Volta Grande do Xingu
2014;1,11;Munduruku
2014;0,07;Sururuá
2014;0,07;Uati-Paraná
2014;0,06;Tukuna Umariaçu
2014;0,32;Miratu
2014;0,07;Koatinemo
2014;0,17;Cuiu-Cuiu
2014;0,36;Alto Rio Purus
2014;0,06;Rio Jumas
2014;0,07;Pirahã
2014;0,12;Ponciano
2014;0,73;Piripkura ( restrição de uso )
2014;0,15;Pium
2013;0,00;Taihantesu
2013;0,00;Escondido
2013;0,00;Paukalirajausu
2013;0,00;Cajuhiri Atravessado
2013;0,00;Padre
2013;0,00;Jabuti
2013;0,00;São Domingos do Jacapari e Estação
2013;0,00;Kararaô
2013;0,00;Rio Pindaré
2013;0,00;São Pedro
2013;0,00;Ipixuna
2013;0,00;Porto Praia
2013;0,00;Patauá
2013;0,00;Batelão
2013;0,00;Funil
2013;0,00;Uati-Paraná
2013;0,00;Rio Manicoré
2013;0,00;Utaria Wyhyna/Iròdu Iràna
2013;0,00;Ouro
2013;0,00;Figueiras
2013;0,00;Porto Limoeiro
2013;0,00;Apipica
2013;0,00;Rio Téa
2013;0,00;Irantxe
2013;0,00;Zoe
2013;0,00;Menkü
2013;0,00;Geralda Toco Preto
2013;0,00;Tanaru ( restrição de uso )
2013;0,00;Governador
2013;0,00;São Leopoldo
2013;0,00;Munduruku-Taquara
2013;0,00;Karajá Santana do Araguaia
2013;0,00;Tadarimana
2013;0,00;Uneiuxi
2013;0,00;Maranduba
2013;0,00;Zuruahã
2013;0,00;Terena Gleba Iriri
2013;0,00;Tirecatinga
2013;0,00;Tabocal
2013;0,00;Ilha do Camaleão
2013;0,00;Natal/Felicidade
2013;0,00;Vui-Uata-In
2013;0,00;Jacamim
2013;0,00;São Sebastião
2013;0,00;Japuira
2013;0,00;Lago Capanã
2013;0,00;Jatuarana
2013;0,00;Cajueiro
2013;0,00;Las Casas
2013;0,00;Pequizal
2013;0,00;Kawahiva do Rio Pardo
2013;0,00;Maraã Urubaxi
2013;0,00;Turé/Mariquita II
2013;0,00;Paumari do Lago Manissuã
2013;0,00;Baía dos Guató
2013;0,00;Karajá de Aruanã III
2013;0,00;Praia do Índio
2013;0,00;Rio Formoso
2013;0,00;Praia do Mangue
2013;0,00;Arara do Rio Branco
2013;0,00;Rio Jumas
2013;0,00;Sararé
2013;0,00;Miguel/Josefa
2013;0,00;Portal do Encantado
2013;0,00;Pinatuba
2013;0,00;Ubawawe
2013;0,00;Prosperidade
2013;0,00;Diahui
2013;0,00;Truaru
2013;0,00;Rio Omerê
2013;0,00;Koatinemo
2013;0,00;Arary
2013;0,00;Paumari do Cuniua
2013;0,00;Lagoa Comprida
2013;0,00;Utiariti
2013;0,00;Tabalascada
2013;0,00;Bragança-Marituba
2013;0,00;Xerente
2013;0,00;Xambioá
2013;0,00;São Marcos - MT
2013;0,00;Uneiuxi
2013;0,00;Krahó-Kanela
2013;0,00;Kraolandia
2013;0,00;Lago Jauari
2013;0,00;Pimentel Barbosa
2013;0,00;Juininha
2013;0,00;São Domingos - MT
2013;0,00;Maracaxi
2013;0,00;Guató
2013;0,00;Rio Apaporis
2013;0,00;Trocará - Doação
2013;0,00;Xipaya
2013;0,00;Torá
2013;0,00;Lago do Marinheiro
2013;0,00;Marechal Rondon
2013;0,00;Tikúna de Feijoal
2013;0,00;Tereza Cristina
2013;0,00;Sepoti
2013;0,00;Menkü
2013;0,00;Estação Parecis
2013;0,00;Bom Jesus
2013;0,00;Paresi
2013;0,00;Piripkura ( restrição de uso )
2013;0,00;Perigara
2013;0,00;Chão Preto
2013;0,00;Lago do Beruri
2013;0,00;Boa Vista - AM
2013;0,00;Cacique Fontoura
2013;0,00;Mangueira
2013;0,00;Vista Alegre
2013;0,00;Uty-Xunaty
2013;0,00;Apurinã do Igarapé São João
2013;0,00;Bakairi
2013;0,00;Erikpatsá
2013;0,00;Merure
2013;0,00;Tupã-Supé
2013;0,00;Riozinho
2013;0,00;Médio Rio Negro II
2013;0,00;Lagoa dos Brincos
2013;0,00;Morro Branco
2013;0,00;Karajá de Aruanã II
2013;0,00;Sangradouro/Volta Grande
2013;0,00;Urucu/Juruá
2013;0,00;Krenrehé
2013;0,00;Parana do Boa Boa
2013;0,00;Parana do Paricá
2013;0,00;Tukuna Umariaçu
2013;0,07;Trincheira
2013;0,13;Pium
2013;0,00;Cobra Grande
2013;0,00;Ariramba
2013;0,00;Trocará
2013;0,00;Tapirapé/Karajá
2013;0,00;Recreio/São Félix
2013;0,00;Massaco
2013;0,00;Maraitá
2013;0,00;Fortaleza do Patauá
2013;0,00;Setemã
2013;0,00;Barreirinha
2013;0,00;Porquinhos
2013;0,00;Rio Paru DEste
2013;0,00;Ponte de Pedra
2013;0,00;Jarudore
2013;0,00;Muriru
2013;0,00;Meria
2013;0,00;Parabubure
2013;0,00;Taego Ãwa
2013;0,00;Itaitinga
2013;0,00;Turé/Mariquita
2013;0,00;Wedezé
2013;0,00;Uirapuru
2013;0,00;Santa Cruz da Nova Aliança
2013;0,00;Jauary
2013;0,00;Fortaleza do Castanho
2013;0,00;Juruna do Km 17
2013;0,00;Apurinã Igarapé Tauamirim
2013;0,00;Estivadinho
2013;0,00;Nova Jacundá
2013;0,00;Tikuna de Santo Antonio
2013;0,00;Jumina
2013;0,00;Tuwa Apekuokawera
2013;0,00;Paracuhuba
2013;0,00;Arara do Rio Amônia
2013;0,00;Jaquiri
2013;0,00;Lago do Correio
2013;0,00;Miratu
2013;0,00;Arara da Volta Grande do Xingu
2013;0,00;Acimã
2013;0,00;Matintin
2013;0,00;Kaxinawá Seringal Independência
2013;0,00;Marajai
2013;0,00;Kulina do Rio Envira
2013;0,00;Juma
2013;0,00;Apurinã do Igarapé Mucuim
2013;0,00;Lauro Sodré
2013;0,00;Betania
2013;0,00;Acapuri de Cima
2013;0,00;Kaxinawá da Praia do Carapanã
2013;0,00;Badjonkore
2013;0,00;Kampa do Igarapé Primavera
2013;0,00;Krenyê
2013;0,00;Kaxinawá do Rio Humaitá
2013;0,00;Santana
2013;0,00;São Pedro do Sepatini
2013;0,00;Paraná do Arauató
2013;0,00;Sapotal
2013;0,00;Ananás
2013;0,00;Guajahã
2013;0,00;Kaxinawá do Baixo Rio Jordão
2013;0,00;Água Preta/Inari
2013;0,00;Kaxinawá Ashaninka do Rio Breu
2013;0,00;Paumari do Lago Paricá
2013;0,00;Cabeceira do Rio Acre
2013;0,00;Barro Alto
2013;0,00;Igarapé Taboca do Alto Tarauacá
2013;0,00;Hi Merimã
2013;0,00;Inauini/Teuini
2013;0,00;Igarapé Grande
2013;0,00;Camicua
2013;0,00;Jaminaua/Envira
2013;0,00;Espírito Santo
2013;0,00;Kaxinawá Nova Olinda
2013;0,00;Igarapé do Caucho
2013;0,00;Jurubaxi-téa
2013;0,00;Guanabara
2013;0,00;Kaxinawá Colônia Vinte e Sete
2013;0,00;Jaminawa do Igarapé Preto
2013;0,00;Kaxinawá do Rio Jordão
2013;0,00;Krikati
2013;0,00;Kampa do Rio Amônia
2013;0,00;São Francisco do Canimari
2013;0,00;Macarrão
2013;0,00;Bom Intento
2013;0,00;Kulina Igarapé do Pau
2013;0,00;Alto Tarauacá
2013;0,00;Anaro
2013;0,00;Camadeni
2013;0,00;Kanamari do Rio Juruá
2013;0,00;Banawá
2013;0,00;Barreira da Missão
2013;0,23;Trombetas/Mapuera
2013;1,62;Apyterewa
2013;0,36;Xikrin do Rio Catete
2013;0,19;Pequizal do Naruvôtu
2013;0,02;Amanayé
2013;0,08;Kampa e Isolados do Rio Envira
2013;0,09;Mapari
2013;0,09;Anta
2013;0,06;Galibi
2013;0,01;Arara
2013;0,32;Sororó
2013;3,85;Arariboia
2013;0,19;Areões
2013;1,94;Andirá-Marau
2013;0,08;Tenharim do Igarapé Preto
2013;0,07;Pirititi
2013;0,09;Tubarão Latunde
2013;1,52;Sete de Setembro
2013;0,08;Boca do Acre
2013;0,41;Araçá
2013;0,41;Sai-Cinza
2013;0,11;Santa Inez
2013;0,18;Tumiã
2013;0,24;Raimundão
2013;0,45;Igarapé Ribeirão
2013;0,08;Kanela Memortumré
2013;2,18;Uru-Eu-Wau-Wau
2013;0,00;Karipuna
2013;0,08;Sissaíma
2013;1,07;Vale do Guaporé
2013;1,28;Trincheira Bacaja
2013;0,07;Lago do Limão
2013;2,12;Igarapé Lourdes
2013;0,07;Jaminawa Arara do Rio Bagé
2013;0,28;Boqueirão
2013;1,52;Alto Rio Guamá
2013;0,47;Nhamundá/Mapuera
2013;0,37;Rio Negro Ocaia
2013;0,06;Cué Cué/ Marabitanas
2013;4,69;Parque do Araguaia
2013;15,75;Cachoeira Seca
2013;0,07;Paumari do Rio Ituxi
2013;2,03;Tenharim Marmelos
2013;0,14;Serra Morena
2013;0,80;Rio Negro Ocaia
2013;0,52;Aripuanã
2013;0,07;Arara do Igarapé Humaitá
2013;0,16;Baú
2013;0,37;Capoto/Jarina
2013;0,31;Apurinã Km 124 BR-317
2013;0,47;Waiãpi
2013;0,08;Nove de Janeiro
2013;0,82;Parakanã
2013;9,37;Kayabi
2013;0,25;Malacacheta
2013;0,49;Menkragnoti
2013;0,26;Wawi
2013;0,14;Bacurizinho
2013;0,11;Pacaas Novas
2013;0,08;Lago Aiapua
2013;0,08;Jarawara/Jamamadi/Kanamati
2013;0,86;Araweté Igarapé Ipixuna
2013;2,24;Caru
2013;0,00;Cacau do Tarauaca
2013;0,68;Sawré Muybu (Pimental)
2013;0,07;Nukini
2013;0,78;Vale do Javari
2013;0,06;Aningal
