year;area km²;consunit
2023;0,00;Reserva Extrativista Aquariquara
2023;0,00;RPPN Gibeão
2023;0,00;Reserva Biológica do Guaporé
2023;8,35;Estação Ecológica da Terra do Meio
2023;0,52;Reserva Extrativista do Rio Gregório
2023;0,07;Reserva de Desenvolvimento Sustentável Campo das Mangabas
2023;1,79;Floresta Nacional de Caxiuanã
2023;0,00;Reserva Extrativista Marinha Cuinarana
2023;0,48;Parque Estadual Serra Ricardo Franco
2023;0,13;Parque Estadual Serra do Aracá
2023;0,18;Floresta Nacional de Humaitá
2023;0,37;Reserva Extrativista Ipê
2023;0,42;APA - Baixo Rio Branco
2023;0,37;APA  Tapuruquara
2023;2,08;Floresta Nacional de Tapirapé-Aquiri
2023;0,07;Estação Ecológica de Jutaí-Solimões
2023;1,96;Floresta Nacional do Aripuanã
2023;0,09;Reserva Biológica do Jaru
2023;0,22;Reserva Extrativista Terra Grande Pracuuba
2023;0,09;Reserva de Desenvolvimento Sustentável do Rio Iratapuru
2023;3,48;Reserva Extrativista Rio Cajari
2023;0,99;Reserva Extrativista Alto Tarauacá
2023;0,80;Parque Nacional da Amazônia
2023;48,97;APA do Tapajós
2023;0,08;Floresta Estadual do Trombetas
2023;1,88;Parque Nacional dos Campos Amazônicos
2023;0,08;Reserva Extrativista Baixo Rio Branco Jauaperi
2023;1,63;Parque Nacional da Serra do Divisor
2023;3,27;Reserva Biológica Nascentes Serra do Cachimbo
2023;0,20;Floresta Nacional do Amazonas
2023;0,37;Floresta Nacional do Trairão
2023;36,94;Reserva Extrativista Jaci-Paraná
2023;0,13;Reserva de Desenvolvimento Sustentável Uacarí
2023;3,15;Reserva Biológica do Gurupi
2023;1,05;Floresta Nacional do Crepori
2023;0,00;Reserva Extrativista São João da Ponta
2023;0,01;Parque Nacional da Serra do Pardo
2023;0,97;Parque Nacional do Juruena
2023;0,32;Floresta Nacional de Jacundá
2023;0,18;Floresta Nacional de Pau-Rosa
2023;0,07;Parque Estadual do Bacanga
2023;2,69;APA da Baixada Maranhense
2023;0,17;Parque Estadual de Corumbiara
2023;0,49;APA Margem Esquerda do Rio Negro-Setor Tarumã Açu-Tarumã Mirima
2023;0,39;Area de Proteção Ambiental Taruma/Ponta Negra
2023;0,20;Reserva Extrativista Ituxí
2023;0,07;Reserva Biológica do Rio Trombetas
2023;1,85;Parque Nacional do Jamanxim
2023;16,91;Estação Ecológica Samuel
2023;1,04;Reserva de Desenvolvimento Sustentável Bararati
2023;0,86;Reserva de Desenvolvimento Sustentável Amanã
2023;0,08;Floresta Estadual de Rendimento Sustentado Araras
2023;0,01;Parque Estadual Rio Negro Setor Norte
2023;0,91;Área de Relevante Interesse Ecológica Seringal Nova Esperança
2023;0,07;APA Municipal do Aricá-Açu
2023;0,47;Floresta Nacional de Jatuarana
2023;0,24;Reserva Extrativista Mata Grande
2023;6,03;Floresta Estadual do Paru
2023;1,78;Reserva Extrativista do Cazumbá-Iracema
2023;0,43;Reserva Extrativista do Médio Purús
2023;3,77;Floresta Nacional de Saracá-Taquera
2023;0,27;Parque Nacional Montanhas do Tumucumaque
2023;0,95;Reserva Extrativista Arapixi
2023;0,14;Floresta Nacional de Itaituba I
2023;0,37;Reserva de Desenvolvimento Sustentável do Uatumã
2023;1,94;Floresta Nacional de Bom Futuro
2023;0,85;Floresta Nacional de Tapajós
2023;0,20;Floresta Nacional de Roraima
2023;1,19;Floresta Nacional do Iquiri
2023;2,43;Floresta Estadual do Amapá
2023;9,51;Floresta Nacional Altamira
2023;0,20;Parque Nacional de Pacaás Novos
2023;0,09;Reserva de Desenvolvimento Sustentável Cujubim
2023;25,96;Floresta Nacional do Jamanxim
2023;0,06;Reserva Extrativista Mapuá
2023;0,14;Reserva de Desenvolvimento Sustentavel do Rio Madeira
2023;0,86;"Floresta Estadual de Rendimento Sustentado do Rio Madeira ""B"""
2023;5,42;Reserva Extrativista Guariba-Roosevelt
2023;0,60;Floresta Estadual de Faro
2023;15,09;Floresta Estadual de Iriri
2023;0,07;Floresta Nacional de Purus
2023;0,07;Floresta Nacional de Mapiá-Inauiní
2023;6,81;Estação Ecológica Juami-Japurá
2023;0,89;Floresta Estadual Maúes
2023;0,77;Floresta Estadual de Rendimento Sustentado Tucano
2023;2,31;Reserva Extrativista Riozinho do Anfrísio
2023;21,93;APA do Lago de Tucurui
2023;2,58;Reserva Extrativista Catuá-Ipixuna
2023;26,62;Parque Estadual de Guajará-Mirim
2023;5,54;APA de Upaon-Açu / Miritiba / Alto Preguiças
2023;1,83;Reserva Extrativista Renascer
2023;0,75;Reserva de Desenvolvimento Sustentável Pucuruí - Ararão
2023;0,32;Parque Nacional do Rio Novo
2023;0,86;Parque Nacional do Jaú
2023;0,29;Reserva Extrativista Canutama
2023;1,93;Floresta Nacional de Urupadi
2023;0,13;Reserva Extrativista Arióca Pruanã
2023;0,57;Reserva Extrativista Baixo Juruá
2023;0,07;Reserva de Desenvolvimento Sustentável Alcobaça
2023;7,30;Reserva Extrativista Rio Preto-Jacundá
2023;1,57;Estação Ecológica do Rio Roosevelt
2023;34,81;Reserva Extrativista Chico Mendes
2023;0,23;Floresta Estadual Manicoré
2023;3,69;Reserva Extrativista Rio Cautário
2023;1,84;Floresta Nacional de Itaituba Ii
2023;0,31;Reserva Extrativista Marinha Arai-Peroba
2023;3,55;APA Margem Direita do Rio Negro- Setor Paduari-Solimões
2023;0,32;Floresta Estadual Rio Urubu
2023;0,09;Parque Nacional da Serra da Cutia
2023;0,15;APA de Alter do Chão
2023;4,28;Floresta Estadual de Tapauá
2023;0,10;APA de São Geraldo do Araguaia
2023;1,31;Reserva Extrativista Angelim
2023;0,06;Floresta Nacional de Santa Rosa do Purus
2023;0,19;Reserva Extrativista Rio Pacaás Novos
2023;6,89;Reserva Extrativista Verde Para Sempre
2023;1,01;APA Paytuna
2023;0,11;Area de Protecao Ambiental Xeriuini
2023;0,43;Parque Estadual Igarapés do Juruena
2023;0,01;APA dos Campos de Manicoré
2023;1,17;APA Ilha do Bananal/Cantão
2023;0,01;Floresta Nacional de Mulata
2023;0,07;Reserva Extrativista Rio Iriri
2023;6,47;Parque Nacional Mapinguari
2023;0,00;Reserva Extrativista do Lago do Capanã Grande
2023;230,54;APA Triunfo do Xingu
2023;0,13;APA Margem Esquerda do Rio Negro-Setor Aturiá-Apuauzinho
2023;1,12;Reserva Extrativista Rio Ouro Preto
2023;0,07;APA Nhamundá
2023;0,73;Floresta Nacional de Carajás
2023;2,90;APA das Reentrâncias Maranhenses
2023;3,56;Floresta Nacional do Amaná
2023;5,36;Floresta Nacional de Tefé
2023;0,25;Reserva Extrativista do Rio Unini
2023;1,21;Reserva de Desenvolvimento Sustentável Piagaçu Purus
2023;2,30;Reserva de Desenvolvimento Sustentável do Juma
2023;5,78;Reserva Extrativista Alto Juruá
2023;1,23;Reserva Extrativista do Guariba
2023;0,21;Floresta Nacional de Balata-Tufari
2023;0,73;Parque Estadual Sucunduri
2023;0,56;Estação Ecológica Alto Maués
2023;0,37;Reserva Extrativista Ipaú-Anilzinho
2023;1,44;Reserva Extrativista Riozinho da Liberdade
2023;0,13;Parque Estadual Tucumã
2023;1,03;Floresta Estadual de Rendimento Sustentado Mutum
2023;0,37;Reserva de Desenvolvimento Sustentável do Rio Negro
2023;1,08;Reserva Extrativista Tapajós Arapiuns
2023;0,81;APA Igarapé São Francisco
2023;1,23;APA de Presidente Figueiredo - Caverna do Moroaga
2023;2,66;APA do Arquipélago do Marajó
2023;0,20;Parque Nacional do Pico da Neblina
2023;0,12;Reserva Biológica de Maicuru
2023;0,34;Floresta Nacional de Itacaiunas
2023;0,28;Parque Nacional do Acari
2022;0,00;APA das Cabeceiras do Rio Cuiabá
2022;0,00;Reserva Extrativista São João da Ponta
2022;0,00;Reserva Extrativista Marinha de Soure
2022;0,00;Parque Estadual de Águas Quentes
2022;0,00;Parque Natural Municipal Uirapuru
2022;0,00;APA da Ilha do Combu
2022;0,00;Parque Natural Municipal Lagoa das Garças
2022;0,00;APA Serra do Lajeado
2022;0,00;Parque Estadual das Nascentes do Rio Taquari
2022;0,00;Floresta Estadual de Rendimento Sustentado Periquito
2022;0,00;Parque Estadual do Bacanga
2022;0,00;Reserva Extrativista Maracanã
2022;0,00;Reserva Biológica do Manicoré
2022;0,00;Parque Nacional do Monte Roraima
2022;0,00;Floresta Nacional de Humaitá
2022;0,00;Parque Natural Muncipal Paulo Viriato Correa da Costa
2022;0,00;Reserva Extrativista Extremo Norte do Tocantins
2022;0,00;Parque Nacional dos Campos Ferruginosos
2022;0,00;Reserva Extrativista Municipal Beija Flor Brilho de Fogo
2022;0,00;APA Bacia do Rio de Janeiro
2022;0,00;Estação Ecológica de Maracá
2022;0,00;Reserva Biológica do Rio Trombetas
2022;0,00;Reserva Biológica do Tapirapé
2022;0,00;Reserva Biológica do Lago Piratuba
2022;0,00;Parque Natural Municipal de Redenção
2022;0,00;Area de Relevante Interesse Ecologico Museu Parque Seringal
2022;0,00;Reserva Biológica Morro dos Seis Lagos
2022;0,00;Reserva Biológica do Abufari
2022;0,00;APA Lago de São Salvador do Tocantins, Paranã E Palmeirópolis
2022;0,00;Parque Estadual Serra Ricardo Franco
2022;0,00;Área de Relevante Interesse Ecológica Javari Buriti
2022;0,00;Reserva Extrativista Marinha Arai-Peroba
2022;0,00;Reserva Extrativista Pedras Negras
2022;0,00;Reserva Extrativista Piquiá
2022;0,00;Floresta Estadual de Rendimento Sustentado Cedro
2022;0,00;APA da Fazendinha
2022;0,00;APA do Juá
2022;0,00;APA Lago de Peixe/Angical
2022;0,00;Reserva Extrativista Chocoaré-Mato Grosso
2022;0,00;Reserva Extrativista Lago do Cuniã
2022;0,00;APA da Serra do Saubal
2022;0,00;APA Parque Linear do Bindá
2022;0,00;APA da Região Metrolpolitana de Belém
2022;0,00;Reserva de Desenvolvimento Sustentável Bararati
2022;0,00;APA Jalapão
2022;0,00;APA de São Geraldo do Araguaia
2022;0,00;Estação Ecológica da Serra das Araras
2022;0,00;Monumento Natural Morro de Santo Antônio
2022;0,00;Parque Nacional do Araguaia
2022;0,00;Estação Ecológica Serra dos Três Irmãos
2022;0,00;APA Foz do Rio Santa Tereza
2022;0,00;Parque Natural Municipal do Morro dos Ventos
2022;0,00;Monumento Natural Canyons E Corredeiras do Rio Sono
2022;0,00;Parque Estadual Sucunduri
2022;0,00;Parque Estadual Charapucu
2022;0,00;Parque Estadual Dom Osório Stoffel
2022;0,00;Parque Estadual Rio Negro Setor Norte
2022;0,00;Parque Estadual do Utinga
2022;0,00;Parque Estadual Mãe Bonifácia
2022;0,00;Floresta Estadual Sucunduri
2022;0,00;Monumento Natural Atalaia
2022;0,00;APA Lago de Santa Isabel
2022;0,00;Floresta Nacional de São Francisco
2022;0,00;APA de Algodoal-Maiandeua
2022;0,00;Parque Estadual do Lajeado
2022;0,00;RPPN Cristalino I
2022;0,00;RPPN Poleiro Grande
2022;0,00;Parque Estadual Encontro das Águas
2022;0,00;Estação Ecológica Rio Acre
2022;0,00;APA da Chapada dos Guimarães
2022;0,00;Reserva Extrativista Massaranduba
2022;0,00;Refúgio de Vida Silvestre Padre Sérgio Tonetto
2022;0,00;Reserva Extrativista Arapiranga-Tromaí
2022;0,00;Refúgio de Vida Silvestre Corixão da Mata Azul
2022;0,00;Parque Estadual do Jalapão
2022;0,00;Estação Ecológica do Jari
2022;0,00;Parque Natural Municipal Veredas dos Carajás
2022;0,00;Parque Estadual do Guirá
2022;0,00;Parque Estadual do Cantão
2022;0,00;RPPN Osório Reimão
2022;0,00;RPPN Pioneira do Rio Piquiri
2022;0,00;APA Lago de Palmas
2022;0,00;RPPN Sonhada
2022;0,00;APA do Rio Preto
2022;0,00;APA Municipal do Aricá-Açu
2022;0,00;Parque Estadual do Araguaia
2022;0,00;Parque Natural Municipal de Castanhal/Pará
2022;0,00;Parque Estadual Serra Azul
2022;0,00;Parque Estadual Águas do Cuiabá
2022;0,00;APA da Região do Maracanã
2022;0,00;Parque Nacional da Chapada dos Guimarães
2022;0,00;Floresta Estadual Aripuanã
2022;0,00;Parque Estadual Sumaúma
2022;0,00;RPPN Nova Aurora
2022;0,00;Parque Nacional Nascentes do Lago Jari
2022;0,00;RPPN Peugeot-Onf-Brasil
2022;0,00;Floresta Estadual Apuí
2022;0,00;RPPN Klagesi
2022;0,00;Parque Nacional Serra da Mocidade
2022;0,00;Reserva Extrativista Marinha Caetétaperaçu
2022;0,00;Reserva Extrativista Mae Grande de Curuça
2022;0,00;Reserva de Desenvolvimento Sustentável do Rio Iratapuru
2022;0,00;Reserva Extrativista de Cururupu
2022;0,00;Floresta Estadual de Rendimento Sustentado Araras
2022;0,00;Parque Nacional do Pantanal Matogrossense
2022;0,00;APA das Nascentes de Araguaina
2022;0,00;Parque Nacional da Serra da Cutia
2022;0,00;Reserva de Desenvolvimento Sustentável  Itatupã-Baquiá
2022;0,00;Reserva Extrativista Barreiro das Antas
2022;0,00;RPPN Ilhas Alexandre Rodrigues Ferreira
2022;0,00;Reserva Extrativista Quilombo do Frechal
2022;0,00;Parque Estadual Massairo Okamura
2022;0,00;Refúgio de Vida Silvestre Metrópole da Amazônia
2022;0,00;Reserva Extrativista  do Rio Cautário
2022;0,00;Reserva Extrativista Marinha Cuinarana
2022;0,00;APA do Itapiracó
2022;0,00;Estação Ecológica de Maracá Jipioca
2022;0,00;RPPN Fazenda Bosco
2022;0,00;Reserva Biológica Culuene
2022;0,00;APA Serra da Tabatinga
2022;0,00;APA Nascentes do Rio Paraguai
2022;0,00;Reserva Extrativista Mata Grande
2022;0,00;Reserva Extrativista Itapetininga
2022;0,00;Reserva Extrativista Tapajós Arapiuns
2022;0,00;Reserva Extrativista Castanheira
2022;0,00;Reserva Extrativista Marinha Tracuateua
2022;0,00;Reserva Extrativista Lago do Cedro
2022;0,00;Refúgio de Vida Silvestre Lago Mole
2022;0,00;Parque Estadual da Serra dos Martírios/Andorinhas
2022;0,00;Parque Estadual do Araguaiaa
2022;0,00;Monumento Natural das Árvores Fossilizadas do Estado do Tocantins
2022;0,00;Parque Estadual Zé Bolo Flô
2022;0,00;RPPN Aurora Natura
2022;0,00;Reserva de Desenvolvimento Sustentavel Puranga Conquista
2022;0,00;Parque Estadual Rio Negro Setor Sul
2022;0,00;Parque Natural Municipal Claudino Francio
2022;0,00;Floresta Nacional de Anauá
2022;0,00;Estação Ecológica de Jutaí-Solimões
2022;0,00;Reserva Extrativista Roxinho
2022;0,00;Parque Nacional Viruá
2022;0,00;Parque Nacional Montanhas do Tumucumaque
2022;0,00;Área de Relevante Interesse Ecológica Projeto Dinâmica Biológica de Fragmentos Florestais
2022;0,00;Reserva Extrativista Freijó
2022;0,00;Floresta Nacional do Jamari
2022;0,00;Estação Ecológica de Taiamã
2022;0,00;RPPN Catedral do Jalapão
2022;0,00;RPPN Fazenda Loanda
2022;0,00;Area de Relevante Interesse Ecologico Parque Ambiental Antonio Danubio Lourenço da Silva
2022;0,00;Parque Nacional das Nascentes do Rio Parnaiba
2022;0,00;Reserva Extrativista Marinha de Gurupi-Piriá
2022;0,00;APA  Tapuruquara
2022;0,00;Floresta Estadual de Faro
2022;0,00;Parque Estadual do Matupiri
2022;0,00;RPPN Irmãos Satelis
2022;0,00;Reserva Extrativista Garrote
2022;0,00;Floresta Estadual de Rendimento Sustentado do Rio Machado
2022;0,00;Parque Estadual do Xingu
2022;0,00;Parque Natural Municipal Jardim Botânico
2022;0,00;Monumento Natural Morro Chico Mendes
2022;0,00;Parque Natural Municipal do Cancão
2022;0,00;Reserva Extrativista da Baía do Tubarão
2022;0,00;Floresta Nacional de Macauã
2022;0,00;Reserva de Desenvolvimento Sustentável Rio Amapá
2022;0,00;Parque Nacional da Chapada das Mesas
2022;0,00;Floresta Nacional de Amapá
2022;0,00;Reserva Extrativista Marinha Mestre Lucindo
2022;0,00;RPPN Fazenda Calixto
2022;0,00;Reserva Extrativista do Itaúba
2022;0,00;Reserva Extrativista Curralinho
2022;0,00;Estação Ecológica Rio Flor do Prado
2022;0,00;Parque Estadual Cristalino
2022;0,00;Reserva de Desenvolvimento Sustentável do Tupé
2022;0,00;APA do Rio Curiaú
2022;0,00;Reserva de Desenvolvimento Sustentável Vitória de Souzel
2022;0,00;RPPN Cristalino Iii
2022;0,00;Reserva Biológica Rio Ouro Preto
2022;0,00;Parque Estadual Chandless
2022;0,00;Reserva Extrativista Jatobá
2022;0,00;Reserva Biológica do Jaru
2022;0,00;Parque Nacional de Anavilhanas
2022;0,00;RPPN Sesc Tepequém
2022;0,00;Reserva Extrativista do Rio Unini
2022;0,00;Reserva Extrativista Baixo Rio Branco Jauaperi
2022;0,00;Reserva Biológica do Uatumã
2022;0,00;Reserva Extrativista Sucupira
2022;0,00;Parque Estadual do Sítio do Rangedor
2022;0,00;Estação Ecológica de Cuniã
2022;0,00;Reserva Extrativista Mogno
2022;0,00;Parque Estadual de Monte Alegre
2022;0,00;Area de Proteção Ambiental Taruma/Ponta Negra
2022;0,00;RPPN Bico do Javaés
2022;0,00;Parque Nacional de Pacaás Novos
2022;0,00;Estacao Ecologica Serra Geral do Tocantins
2022;0,00;APA do Salto Magessi
2022;0,00;Reserva de Desenvolvimento Sustentável Igapó-Açu
2022;0,00;Parque Municipal da Cacimba
2022;0,00;Reserva de Desenvolvimento Sustentável do Matupiri
2022;0,00;Parque Natural Municipal Parque Florestal de Sinop
2022;0,00;Reserva Extrativista Seringueira
2022;0,00;Refugio da Vida Silvestre de Colíder
2022;0,00;Parque Natural Municipal Colonizador Jose Bianchini
2022;0,00;Parque Nacional do Cabo Orange
2022;0,00;Reserva Extrativista Rio Xingu
2022;0,00;Parque Natural Municipal Vale do Esperança
2022;0,00;Refúgio de Vida Silvestre Tabuleiro do Embaubal
2022;0,00;Estação Ecológica de Niquiá
2022;0,00;Reserva Extrativista Aquariquara
2022;0,00;RPPN Gibeão
2022;0,00;Reserva Biológica do Guaporé
2022;48,06;Estação Ecológica da Terra do Meio
2022;1,32;Reserva Extrativista do Rio Gregório
2022;0,53;Reserva Extrativista Gurupá-Melgaço
2022;0,09;Reserva de Desenvolvimento Sustentável Campo das Mangabas
2022;2,04;Floresta Nacional de Caxiuanã
2022;0,28;Parque Estadual Serra do Aracá
2022;0,55;Reserva Extrativista Ipê
2022;0,16;APA - Baixo Rio Branco
2022;0,27;Floresta Nacional de Tapirapé-Aquiri
2022;1,13;Floresta Nacional do Aripuanã
2022;0,34;Reserva Extrativista Terra Grande Pracuuba
2022;1,70;Reserva Extrativista Rio Cajari
2022;1,89;Reserva Extrativista Alto Tarauacá
2022;0,86;Parque Nacional da Amazônia
2022;111,39;APA do Tapajós
2022;0,28;Área de Relevante Interesse Ecológico Japiim Pentecoste
2022;0,23;Floresta Estadual do Trombetas
2022;3,73;Parque Nacional dos Campos Amazônicos
2022;1,03;Parque Nacional da Serra do Divisor
2022;7,46;Reserva Biológica Nascentes Serra do Cachimbo
2022;0,28;Floresta Nacional do Amazonas
2022;0,07;Floresta Estadual Canutama
2022;1,94;Floresta Nacional do Trairão
2022;75,49;Reserva Extrativista Jaci-Paraná
2022;0,14;Reserva de Desenvolvimento Sustentável Uacarí
2022;4,46;Reserva Biológica do Gurupi
2022;0,19;Parque Nacional do Acari
2022;0,06;Parque Estadual Serra dos Reis
2022;0,07;Reserva Extrativista Médio Juruá
2022;0,08;Reserva Extrativista do Rio Jutaí
2022;1,81;Parque Nacional da Serra do Pardo
2022;0,43;Parque Nacional do Juruena
2022;0,64;Floresta Nacional de Jacundá
2022;0,08;Floresta Nacional de Pau-Rosa
2022;2,50;APA da Baixada Maranhense
2022;0,02;Parque Estadual de Corumbiara
2022;1,00;APA Margem Esquerda do Rio Negro-Setor Tarumã Açu-Tarumã Mirima
2022;1,58;Reserva de Desenvolvimento Sustentável Mamirauá
2022;0,36;Reserva Extrativista Ituxí
2022;11,14;Parque Nacional do Jamanxim
2022;14,19;Estação Ecológica Samuel
2022;0,16;Reserva de Desenvolvimento Sustentável Amanã
2022;0,17;Parque Estadual Guariba
2022;0,61;Área de Relevante Interesse Ecológica Seringal Nova Esperança
2022;0,14;APA do Igarapé Gelado
2022;0,06;Floresta Nacional de Jatuarana
2022;4,29;Floresta Estadual do Paru
2022;5,54;Reserva Extrativista do Cazumbá-Iracema
2022;0,87;Reserva Extrativista do Médio Purús
2022;5,88;Floresta Nacional de Saracá-Taquera
2022;0,01;Reserva Extrativista Maracatiara
2022;1,59;Reserva Extrativista Arapixi
2022;0,14;Floresta Nacional de Itaituba I
2022;0,28;Reserva de Desenvolvimento Sustentável do Uatumã
2022;3,73;Floresta Nacional de Bom Futuro
2022;0,03;APA do Rio Madeira
2022;1,00;Floresta Nacional de Tapajós
2022;0,69;Floresta Nacional de Roraima
2022;1,28;Floresta Nacional do Iquiri
2022;2,85;Floresta Estadual do Amapá
2022;28,17;Floresta Nacional Altamira
2022;0,33;APA Meandros do Araguaia
2022;0,22;Floresta Estadual de Rendimento Sustentado Gavião
2022;0,24;Reserva de Desenvolvimento Sustentável Cujubim
2022;109,98;Floresta Nacional do Jamanxim
2022;0,13;Reserva Extrativista Mapuá
2022;0,20;Reserva de Desenvolvimento Sustentavel do Rio Madeira
2022;0,14;Reserva de Desenvolvimento Sustentável Canumã
2022;2,06;"Floresta Estadual de Rendimento Sustentado do Rio Madeira ""B"""
2022;14,36;Reserva Extrativista Guariba-Roosevelt
2022;17,27;Floresta Estadual de Iriri
2022;0,08;Floresta Nacional de Purus
